AccountID,Type,BillingState,BillingCountry,AccountSource,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c
0012o00002sPG09,Standard,Illinois,United States,HG Insights,Business,0.0,1001-5000,Insurance,false,NA - Corporate & LATAM,NA - Central Corporate,0.0,1.0,100.0,50.0,0.0,false,false
0012o00002sPG0G,Standard,New York,United States,HG Insights,Business,0.0,1001-5000,Utilities,false,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,100.0,50.0,0.0,false,false
0012o00002sPKHL,Standard,Illinois,United States,HG Insights,Business,0.0,1001-5000,Consulting & Business Services,false,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPOto,Standard,Nordrhein-Westfalen,Germany,HG Insights,Business,0.0,1001-5000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,1.0,50.0,50.0,0.0,false,false
0012o00002sPKHR,Standard,Texas,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPKHJ,Standard,Utah,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPOtr,Standard,Niedersachsen,Germany,HG Insights,Business,0.0,5001-10.000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,0.0,0.0,false,false
0012o00002sPG0H,Standard,Texas,United States,HG Insights,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",false,NA - Enterprise,NA - South - Enterprise,0.0,1.0,100.0,100.0,0.0,false,false
0012o00002sPKGj,Standard,Missouri,United States,HG Insights,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",false,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,25.0,50.0,0.0,false,false
0012o00002h3OGM,Standard,Geneva,france,,Business,0.0,1001-5000,Software & Technology,true,EMEA W,France - Software & Consulting,0.0,1.0,100.0,50.0,0.0,false,false
0012o00002sPFzc,Standard,Texas,United States,HG Insights,Business,0.0,5001-10.000,Manufacturing,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,0.0,0.0,false,false
0012o00002sPFze,Standard,Maryland,United States,HG Insights,Business,0.0,1001-5000,Utilities,false,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,100.0,50.0,0.0,false,false
0012o00002sPKGm,Standard,Alabama,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h3OcP,Standard,distrito federal,brazil,Marketing,Business,0.0,Less than 20,"Public Sector, Government, Education",true,NA - Corporate & LATAM,RoW - LATAM,0.0,69.0,0.0,0.0,0.0,false,false
0012o00002sPFzg,Standard,Idaho,United States,HG Insights,Business,0.0,1001-5000,"Public Sector, Government, Education",false,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002h3QMj,Standard,gauteng,South Africa,SDR,Business,0.0,1001-5000,Banking & Financial Services,false,EMEA W,Africa,0.0,8.0,100.0,50.0,0.0,false,false
0012o00002sPOtu,Standard,Baden-W\u00fcrttemberg,Germany,HG Insights,Business,0.0,1001-5000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h42C0,Standard,N/A,Italy,Marketing,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",true,EMEA W,Mediterranean,0.0,12.0,100.0,100.0,0.0,false,false
0012o00002sPKHF,Standard,Louisiana,United States,HG Insights,Business,0.0,1001-5000,Logistics & Transportation,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,75.0,50.0,0.0,false,false
0012o00002sPG0C,Standard,Oregon,United States,HG Insights,Business,0.0,5001-10.000,Manufacturing,false,NA - Corporate & LATAM,NA - West Corporate,0.0,1.0,50.0,0.0,0.0,false,false
0012o00002i7Qbx,Standard,California,United States,,Business,0.0,,,false,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,0.0,false,false
0012o00002sPFzl,Standard,North Carolina,United States,HG Insights,Business,0.0,10.000+,Manufacturing,false,NA - Enterprise,NA - Southeast - Enterprise,0.0,28.0,50.0,100.0,2.0,false,false
0012o00002sPFzq,Standard,Missouri,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h42GC,Standard,hessen,germany,Marketing,Business,0.0,1001-5000,Banking & Financial Services,false,DACH,DACH - Banking,0.0,20.0,100.0,50.0,0.0,false,false
0012o00002sPKHh,Standard,Nebraska,United States,HG Insights,Business,0.0,1001-5000,Retail,false,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h42HA,Standard,zurich,switzerland,Marketing,Business,0.0,21-100,"Life Sciences, Pharma, & Biotech",false,DACH,DACH - Healthcare and Pharma,0.0,193.0,25.0,0.0,0.0,false,false
0012o00002sPG0L,Standard,Tennessee,United States,HG Insights,Business,0.0,10.000+,Retail,false,NA - Enterprise,NA - Midwest - Enterprise,0.0,0.0,50.0,100.0,0.0,false,false
0012o00002sPOu1,Standard,Bayern,Germany,HG Insights,Business,0.0,5001-10.000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,0.0,0.0,false,false
0012o00002sPOtv,Standard,Nordrhein-Westfalen,Germany,HG Insights,Business,0.0,1001-5000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPG0M,Standard,Illinois,United States,HG Insights,Business,0.0,10.000+,Unknown,false,NA - Enterprise,NA - Central Enterprise,0.0,0.0,0.0,100.0,0.0,false,false
0012o00002sPG0O,Standard,New York,United States,HG Insights,Business,0.0,1001-5000,Consulting & Business Services,false,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,64.0,50.0,50.0,0.0,false,false
0012o00002sPG0N,Standard,Texas,United States,HG Insights,Business,0.0,1001-5000,Retail,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h42ZG,Standard,,Luxembourg,AE,Business,0.0,101-1000,Banking & Financial Services,false,EMEA W,Benelux - Banking & Insurance,0.0,0.0,100.0,0.0,0.0,false,false
0012o00002sPOtz,Standard,Bayern,Germany,HG Insights,Business,0.0,1001-5000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPKHY,Standard,Florida,United States,HG Insights,Business,0.0,5001-10.000,"Public Sector, Government, Education",false,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,0.0,0.0,0.0,false,false
0012o00002h4362,Standard,Brussels Capital,Belgium,Zoominfo,Business,0.0,1001-5000,Insurance,false,EMEA W,Benelux - Banking & Insurance,0.0,28.0,100.0,50.0,0.0,false,false
0012o00002sPG0X,Standard,Massachusetts,United States,HG Insights,Business,0.0,10.000+,Logistics & Transportation,false,NA - Enterprise,NA - Northeast Enterprise,0.0,0.0,75.0,100.0,0.0,false,false
0012o00002sPKHe,Standard,Florida,United States,HG Insights,Business,0.0,1001-5000,Non-profit,false,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002h47th,Standard,bihar,india,Marketing,Business,0.0,Less than 20,,false,APAC,RoW - APAC (Other),0.0,2.0,0.0,0.0,0.0,false,false
0012o00002sPOuA,Standard,Hessen,Germany,HG Insights,Business,0.0,10.000+,Retail,false,DACH,DACH - Retail,0.0,0.0,50.0,100.0,0.0,false,false
0012o00002sPG0e,Standard,Michigan,United States,HG Insights,Business,0.0,10.000+,Manufacturing,false,NA - Enterprise,NA - Midwest - Enterprise,0.0,2.0,50.0,100.0,0.0,false,false
0012o00002i7QcQ,Standard,,,,Business,0.0,,Consulting & Business Services,false,,,0.0,8.0,50.0,0.0,0.0,false,false
0012o00002h49Fp,Standard,Hovedstaden,Denmark,,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",true,EMEA N,RoW - Nordics,0.0,2.0,100.0,0.0,0.0,false,false
0012o00002sPOuO,Standard,Sachsen,Germany,HG Insights,Business,0.0,1001-5000,Retail,false,DACH,DACH - Retail,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h42HF,Standard,baden-wurttemberg,germany,Marketing,Business,0.0,10.000+,Software & Technology,false,DACH,DACH - Whitepatch 5K+,0.0,312.0,100.0,100.0,0.0,false,false
0012o00002sPKHV,Standard,Washington,United States,HG Insights,Business,0.0,1001-5000,Healthcare,false,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,25.0,50.0,0.0,false,false
0012o00002sPOuF,Standard,Baden-W\u00fcrttemberg,Germany,HG Insights,Business,0.0,1001-5000,Manufacturing,false,DACH,DACH - Manufacturing,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPG0m,Standard,Texas,United States,HG Insights,Business,0.0,1001-5000,Retail,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPG0p,Standard,New York,United States,HG Insights,Business,0.0,10.000+,Retail,false,NA - Enterprise,NA - Northeast Enterprise,0.0,0.0,50.0,100.0,0.0,false,false
0012o00002sPOu2,Standard,Nordrhein-Westfalen,Germany,HG Insights,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",false,DACH,DACH - Healthcare and Pharma,0.0,0.0,25.0,50.0,0.0,false,false
0012o00002sPG0Z,Standard,Massachusetts,United States,HG Insights,Business,0.0,10.000+,Utilities,false,NA - Enterprise,NA - Northeast Enterprise,0.0,0.0,100.0,100.0,0.0,false,false
0012o00002sPOu8,Standard,Nordrhein-Westfalen,Germany,HG Insights,Business,0.0,1001-5000,Banking & Financial Services,false,DACH,DACH - Banking,0.0,0.0,100.0,50.0,0.0,false,false
0012o00002h48Ax,Standard,wien,austria,Marketing,Business,0.0,101-1000,"Public Sector, Government, Education",false,DACH,DACH - Public Sector,0.0,19.0,0.0,0.0,0.0,false,false
0012o00002sPKHd,Standard,Virginia,United States,HG Insights,Business,0.0,1001-5000,Consulting & Business Services,false,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPG0b,Standard,Louisiana,United States,HG Insights,Business,0.0,10.000+,Non-profit,false,NA - Enterprise,NA - South - Enterprise,0.0,17.0,0.0,100.0,0.0,false,false
0012o00002sPKHp,Standard,California,United States,HG Insights,Business,0.0,1001-5000,"Public Sector, Government, Education",false,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002h4Ck0,Standard,volgogradskaya oblast,Russia,Marketing,Business,0.0,Less than 20,Consulting & Business Services,false,EMEA W,RoW - E Europe,0.0,3.0,50.0,0.0,0.0,false,false
0012o00002sPG0i,Standard,New York,United States,HG Insights,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",false,NA - Enterprise,NA - Northeast Enterprise,0.0,0.0,100.0,100.0,0.0,false,false
0012o00002sPKHr,Standard,Pennsylvania,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002sPOuJ,Standard,Hessen,Germany,HG Insights,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",false,DACH,DACH - Healthcare and Pharma,0.0,0.0,25.0,50.0,0.0,false,false
0012o00002sPSuE,Standard,TROMS,Norway,HG Insights,Business,0.0,1001-5000,"Public Sector, Government, Education",false,EMEA N,RoW - Nordics,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002h4Ca0,Standard,lagos,nigeria,Marketing,Business,0.0,Less than 20,Consulting & Business Services,false,EMEA W,Africa,0.0,10.0,50.0,0.0,0.0,false,false
0012o00002i7Qc6,Standard,Pennsylvania,United States,,Business,0.0,,,false,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,0.0,false,false
0012o00002sPG0U,Standard,New Jersey,United States,HG Insights,Business,0.0,1001-5000,Insurance,false,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,6.0,100.0,50.0,0.0,false,false
0012o00002sPKHW,Standard,New York,United States,HG Insights,Business,0.0,1001-5000,"Public Sector, Government, Education",false,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002sPOu0,Standard,Berlin,Germany,HG Insights,Business,0.0,10.000+,"Public Sector, Government, Education",false,DACH,DACH - Public Sector,0.0,0.0,0.0,100.0,0.0,false,false
0012o00002h47ey,Standard,,Belgium,,Business,0.0,101-1000,Banking & Financial Services,false,EMEA W,Benelux - Banking & Insurance,0.0,2.0,100.0,0.0,1.0,false,false
0012o00002sPG0T,Standard,New York,United States,HG Insights,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",false,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,100.0,0.0,0.0,false,false
0012o00002sPKHi,Standard,California,United States,HG Insights,Business,0.0,1001-5000,"Public Sector, Government, Education",false,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,0.0,50.0,0.0,false,false
0012o00002sPKHk,Standard,Kentucky,United States,HG Insights,Business,0.0,1001-5000,Manufacturing,false,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,50.0,50.0,0.0,false,false
0012o00002h48Bl,Standard,zurich,switzerland,Marketing,Business,0.0,1001-5000,Software & Technology,false,DACH,DACH - Whitepatch <5K,0.0,68.0,100.0,50.0,0.0,false,false
