AccountID,Type,BillingState,BillingCountry,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c,AccountSource,label
0012o00002i7Qbh,Standard,Maryland,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qbi,Standard,Arizona,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,15.0,0.0,0.0,4.0,False,False,,False
0012o00002i7Qby,Standard,Virginia,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qbv,Standard,Washington,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,,0.0,0.0,100.0,0.0,3.0,False,False,AE,False
0012o00002i7Qbu,Standard,Kansas,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Qbo,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qbt,Standard,CA,United States,Business,0.0,10.000+,Manufacturing,False,NA - Enterprise,NA - West Enterprise,0.0,144.0,50.0,100.0,10.0,False,False,Marketing,False
0012o00002i7Qbp,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h3TeX,Standard,Washington,united states,Business,0.0,Less than 20,,False,NA - Corporate & LATAM,NA - West Corporate,0.0,10.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Qc0,Standard,California,United States,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Northeast Enterprise,0.0,47.0,100.0,100.0,6.0,False,False,Marketing,False
0012o00002i7Qbz,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h3Qde,Standard,abuja (fct),nigeria,Business,0.0,Less than 20,Software & Technology,False,EMEA W,Africa,0.0,13.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002h3RZZ,Standard,Bayern,Germany,Business,72450.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,220.0,100.0,0.0,23.0,False,False,Marketing,False
0012o00002h3rWp,Standard,pardubicky kraj,czech republic,Business,0.0,21-100,"Public Sector, Government, Education",False,EMEA W,RoW - E Europe,0.0,295.0,0.0,0.0,11.0,False,False,Marketing,False
0012o00002i7Qbw,Standard,Alberta,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,39.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qc3,Standard,Virginia,United States,Business,0.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002i7Qc1,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h3Qer,Standard,,Azerbaijan,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,Africa,0.0,134.0,100.0,50.0,3.0,False,False,SDR,False
0012o00002i7Qbb,Standard,Illinois,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,3.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qc7,Standard,Virginia,United States,Business,0.0,5001-10.000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,107.0,50.0,0.0,6.0,False,False,Marketing,False
0012o00002i7Qc4,Standard,Connecticut,United States,Business,0.0,5001-10.000,Software & Technology,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,3.0,100.0,0.0,6.0,False,False,Marketing,False
0012o00002i7QcH,Standard,New Jersey,United States,Business,0.0,1001-5000,Manufacturing,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,50.0,50.0,3.0,False,False,,False
0012o00002i7Qc5,Standard,Washington,United States,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - West Corporate,0.0,9.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QcJ,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcD,Standard,Antioquia,Colombia,Business,0.0,,,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcF,Standard,Colorado,United States,Business,0.0,10.000+,Manufacturing,False,NA - Enterprise,NA - South - Enterprise,0.0,2.0,50.0,100.0,4.0,False,False,,False
0012o00002i7Qc8,Standard,Rhode Island,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcB,Standard,Alberta,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcK,Standard,New Jersey,United States,Business,0.0,10.000+,"Life Sciences, Pharma, & Biotech",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,16.0,25.0,100.0,6.0,False,False,Marketing,False
0012o00002i7QcC,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,1.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcI,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcL,Standard,Florida,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,3.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcO,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcE,Standard,New York,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcV,Standard,Florida,United States,Business,0.0,1001-5000,"Public Sector, Government, Education",False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,1.0,0.0,50.0,3.0,False,False,,False
0012o00002i7QcX,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcN,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcT,Standard,New Jersey,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcU,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qc9,Standard,California,United States,Business,0.0,1001-5000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,160.0,50.0,50.0,6.0,False,False,SDR,False
0012o00002i7QcM,Standard,,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qcg,Standard,Virginia,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,102.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qcl,Standard,Texas,United States,Business,0.0,10.000+,Healthcare,False,NA - Enterprise,NA - South - Enterprise,0.0,28.0,25.0,100.0,3.0,False,False,SDR,False
0012o00002i7Qcq,Standard,California,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - West Enterprise,0.0,735.0,50.0,100.0,8.0,False,False,Marketing,False
0012o00002h48gl,Standard,hong kong,Singapore,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Prio),2.0,406.0,100.0,100.0,43.0,False,False,Marketing,False
0012o00002i7QcY,Standard,British Columbia,Canada,Business,0.0,101-1000,"Public Sector, Government, Education",False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,1.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qca,Standard,Nebraska,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qcb,Standard,Texas,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qcr,Standard,California,United States,Business,0.0,101-1000,Manufacturing,False,NA - Corporate & LATAM,NA - West Corporate,0.0,9.0,50.0,0.0,3.0,False,False,,False
0012o00002i7Qd5,Standard,Arizona,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcG,Standard,Colorado,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qch,Standard,Virginia,United States,Business,0.0,10.000+,Consulting & Business Services,False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,35.0,50.0,100.0,3.0,False,False,Marketing,False
0012o00002i7Qcp,Standard,Ohio,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,4.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qd1,Standard,Florida,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,Zoominfo,False
0012o00002i7Qcm,Standard,Oklahoma,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qcc,Standard,Virginia,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h4I8X,Standard,Lombardy,Italy,Business,0.0,Less than 20,,True,EMEA W,Mediterranean,0.0,1.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Qd6,Standard,Alberta,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdA,Standard,New York,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,21.0,0.0,0.0,3.0,False,False,,False
0012o00002h4EbV,Standard,,Singapore,Business,0.0,21-100,Healthcare,False,APAC,RoW - APAC (Prio),0.0,6.0,25.0,0.0,3.0,False,False,,False
0012o00002i7Qd0,Standard,California,United States,Business,0.0,1001-5000,Healthcare,False,NA - Corporate & LATAM,NA - West Corporate,0.0,255.0,25.0,50.0,9.0,False,False,Marketing,False
0012o00002i7Qd8,Standard,New Jersey,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdE,Standard,Minnesota,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdJ,Standard,Oklahoma,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h4IIC,Standard,Maharashtra,India,Business,0.0,1001-5000,Banking & Financial Services,True,APAC,RoW - APAC (Other),0.0,169.0,100.0,50.0,4.0,False,False,SDR,False
0012o00002i7Qd9,Standard,California,United States,Business,0.0,1001-5000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,218.0,100.0,50.0,6.0,False,False,Marketing,False
0012o00002i7Qct,Standard,New York,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,9.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qd2,Standard,New York,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,27.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qd4,Standard,Quebec,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h4ITR,Standard,London,United Kingdom,Business,61927.5,1001-5000,"Telecommunications, Media & Entertainment",False,EMEA N,UKI - Telco,0.0,69.0,100.0,50.0,14.0,False,False,Marketing,False
0012o00002i7QdN,Standard,Minnesota,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,1.0,0.0,0.0,3.0,False,False,,False
0012o00002h4O0W,Standard,Scotland,united kingdom,Business,73750.0,21-100,Consulting & Business Services,False,EMEA N,UKI - Software & Technology,0.0,306.0,50.0,0.0,22.0,False,False,Marketing,False
0012o00002i7Qcz,Standard,Florida,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,22.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qd7,Standard,California,United States,Business,0.0,10.000+,"Public Sector, Government, Education",False,NA - Enterprise,NA - West Enterprise,0.0,0.0,0.0,100.0,3.0,False,False,,False
0012o00002i7QdH,Standard,Ontario,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,6.0,0.0,0.0,4.0,False,False,,False
0012o00002i7QdO,Partner,MA,United States,Partner,0.0,1001-5000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,1.0,50.0,50.0,3.0,False,False,,False
0012o00002i7QdL,Standard,Alabama,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qco,Standard,Missouri,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qd3,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QcZ,Standard,Massachusetts,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002sPOuQ,Standard,Nordrhein-Westfalen,Germany,Business,0.0,5001-10.000,Retail,False,DACH,DACH - Retail,0.0,2.0,50.0,0.0,6.0,False,False,HG Insights,False
0012o00002i7QcP,Standard,California,United States,Business,0.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,1032.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QcW,Standard,Massachusetts,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,240.0,100.0,0.0,8.0,False,False,Marketing,False
0012o00002h4JmC,Standard,"Select State for USA, Canada, or Mexico",Czech Republic,Business,0.0,101-1000,Consulting & Business Services,False,EMEA W,RoW - E Europe,0.0,234.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Qci,Standard,Massachusetts,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Qck,Standard,New Jersey,United States,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,13.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Qcs,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdV,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h4IsD,Standard,berlin,Germany,Business,0.0,1001-5000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,7.0,50.0,50.0,3.0,False,False,Marketing,False
0012o00002i7Qcf,Standard,California,United States,Business,0.0,1001-5000,Manufacturing,False,NA - Corporate & LATAM,NA - West Corporate,0.0,29.0,50.0,50.0,3.0,False,False,,False
0012o00002h4GE3,Standard,Tokyo,Japan,Business,197794.41521651155,101-1000,Insurance,True,APAC,RoW - APAC (Other),3.0,148.0,100.0,0.0,20.0,False,False,Marketing,False
0012o00002i7Qcy,Standard,QUEBEC,Canada,Business,0.0,1001-5000,Insurance,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,7.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002sPSuU,Standard,luxemburg,Luxembourg,Business,0.0,1001-5000,Consulting & Business Services,False,EMEA W,Benelux - Software & Consulting,0.0,10.0,50.0,50.0,4.0,False,False,HG Insights,False
0012o00002i7QdM,Standard,Pennsylvania,United States,Business,0.0,10.000+,"Life Sciences, Pharma, & Biotech",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,15.0,25.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QdG,Standard,,,Business,0.0,,,False,,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002h4JEZ,Partner,,Switzerland,Partner,0.0,10.000+,"Life Sciences, Pharma, & Biotech",False,DACH,DACH - Healthcare and Pharma,0.0,1025.0,25.0,100.0,4.0,False,False,Marketing,False
0012o00002i7QdT,Standard,Ohio,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdF,Standard,Minnesota,United States,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,100.0,50.0,3.0,False,False,,False
0012o00002i7QdU,Standard,New York,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,4.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdB,Standard,Quebec,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdI,Standard,Maryland,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,1.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdK,Standard,California,United States,Business,0.0,5001-10.000,Manufacturing,False,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002i7QcA,Standard,California,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,7.0,0.0,0.0,3.0,False,False,,False
0012o00002h499W,Standard,lisboa,portugal,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",True,EMEA W,Mediterranean,0.0,24.0,100.0,100.0,4.0,False,False,SDR,False
0012o00002i7Qcd,Standard,,,Business,0.0,,,False,,,0.0,97.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdD,Standard,Illinois,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - Central Enterprise,0.0,0.0,50.0,100.0,3.0,False,False,,False
0012o00002i7Qcx,Standard,New York,United States,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Northeast Enterprise,1.0,33.0,100.0,100.0,10.0,False,False,Marketing,False
0012o00002sPG1P,Standard,Maryland,United States,Business,0.0,10.000+,"Public Sector, Government, Education",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,26.0,0.0,100.0,3.0,False,False,HG Insights,False
0012o00002h4OWO,Standard,,Switzerland,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002h4Yrg,Standard,Region Western Switzerland (South),Switzerland,Business,0.0,1001-5000,Banking & Financial Services,True,DACH,DACH - Banking,0.0,22.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002i7QdZ,Standard,Alabama,United States,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,24.0,0.0,0.0,6.0,False,False,,False
0012o00002i7QeD,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,101-1000,Insurance,False,DACH,DACH - Insurance <5K,1.0,49.0,100.0,0.0,17.0,False,False,Marketing,False
0012o00002i7QeF,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QdW,Standard,Tennessee,United States,Business,0.0,10.000+,Healthcare,False,NA - Enterprise,NA - Midwest - Enterprise,0.0,76.0,25.0,100.0,12.0,False,False,AE,False
0012o00002i7Qe5,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,10.000+,Consulting & Business Services,False,DACH,DACH - Whitepatch 5K+,0.0,40.0,50.0,100.0,3.0,False,False,SDR,False
0012o00002h4Pvs,Standard,west-vlaanderen,belgium,Business,0.0,101-1000,Software & Technology,False,EMEA W,Benelux - Software & Consulting,0.0,21.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Qdc,Standard,Pennsylvania,United States,Business,0.0,10.000+,"Public Sector, Government, Education",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,43.0,0.0,100.0,3.0,False,False,,False
0012o00002i7Qe6,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,1001-5000,Insurance,False,DACH,DACH - Public Sector,0.0,21.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002i7Qdb,Standard,Quebec,Canada,Business,0.0,,,False,NA - Corporate & LATAM,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QeO,Standard,Hessen,Germany,Business,0.0,10.000+,Logistics & Transportation,False,DACH,DACH - Logistics,0.0,41.0,75.0,100.0,23.0,False,False,Marketing,False
0012o00002i7Qe8,Standard,luzern,Switzerland,Business,0.0,1001-5000,Insurance,False,DACH,DACH - Insurance <5K,0.0,60.0,100.0,50.0,5.0,False,False,Marketing,False
0012o00002i7Qda,Standard,Quebec,Canada,Business,0.0,,Unknown,False,NA - Corporate & LATAM,,0.0,34.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QeH,Standard,Hamburg,Germany,Business,44900.0,101-1000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,279.0,100.0,0.0,13.0,False,False,Marketing,False
0012o00002i7Qea,Standard,Hamburg,Germany,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",False,DACH,DACH - Healthcare and Pharma,0.0,133.0,25.0,50.0,3.0,False,False,SDR,False
0012o00002h4Yrl,Standard,Sachsen-Anhalt,Germany,Business,0.0,5001-10.000,Consulting & Business Services,True,DACH,DACH - Whitepatch 5K+,0.0,2.0,50.0,0.0,3.0,False,False,SDR,False
0012o00002i7QeT,Standard,Z\u00fcrich,Switzerland,Business,0.0,21-100,Insurance,False,DACH,DACH - Insurance <5K,0.0,557.0,100.0,0.0,3.0,False,False,Marketing,False
